T, A, B, Oc, C, Oj, tj, Dp, Dn, E, t1, dx1, dy1, s1, t2, dx2, dy2, s2, t3, dx3, dy3, s3, savg
156, -0.599, -0.168, -0.191, 1.43, 0.59, 0.122, 0.527, -0.329, -0.249, 15, 0.061, 0.32, 20, 15, 0.52, 0.71, 35, 15, 0.46, 0.79, 34, 30
161, -0.603, -0.138, -0.2, 1.98, 0.642, 0.109, 0.476, 0.145, -0.0738, 15, 0.16, 0.85, 28, 9.7, 0.61, 0.77, 33, 15, 0.61, 0.85, 39, 33
177, -0.617, -0.18, -0.192, 1.75, 0.642, 0.11, 0.476, 0.143, -0.0729, 15, 2.3, -2.2, 93, 15, 3.3, -1.1, 1.2e+02, 15, 3.2, -1.1, 1.2e+02, 1.1e+02
270, -0.608, -0.0796, -0.201, 1.2, 0.607, 0.111, 0.469, -0.224, -0.224, 15, 3.3, -0.16, 1.1e+02, 15, 3, -0.28, 1.1e+02, 15, 3.1, -0.071, 1.1e+02, 1.1e+02
270, -0.608, -0.0832, -0.198, 1.59, 0.6, 0.111, 0.467, -0.445, -0.223, 15, 2.8, 0.37, 1e+02, 15, 2.8, 0.2, 1e+02, 15, 2.8, 0.48, 99, 1e+02
233, -0.618, -0.101, -0.201, 2.18, 0.642, 0.113, 0.463, 0.147, -0.0859, 15, 2, 1.8, 82, 15, 1.1, -2.1, 62, 15, 0.76, -2, 52, 66
351, -0.582, -0.179, -0.194, 1.44, 0.639, 0.121, 0.545, 0.152, -0.0751, 15, 3.6, 0.62, 1.2e+02, 15, 0.64, 1.9, 49, 7.1, 0.44, -0.67, 25, 66
405, -0.607, -0.0503, -0.179, 1.02, 0.733, 0.113, 0.532, 0.196, -0.206, 5.6, 0.57, 0.44, 25, 3.9, 0.63, 0.41, 25, 6.3, 0.95, -0.37, 36, 29
290, -0.605, -0.226, -0.2, 1.06, 0.691, 0.109, 0.491, -0.488, -0.25, 2.7, 0.8, -0.041, 28, 2.2, 0.67, -0.051, 23, 2.6, 0.75, 0.049, 26, 26
176, -0.599, -0.155, -0.186, 2.19, 0.621, 0.127, 0.548, 0.178, -0.0175, 15, 1.8, 1.1, 73, 15, 2, 0.98, 77, 15, 2, -0.91, 78, 76
280, -0.592, -0.0687, -0.21, 1.2, 0.671, 0.126, 0.546, -0.0746, -0.0126, 15, -0.13, 0.81, 24, 15, 0.23, 1.7, 38, 15, -0.11, 1.4, 30, 31
223, -0.467, -0.0267, -0.196, 1.32, 0.675, 0.112, 0.497, 0.146, -0.0741, 15, 2.6, -0.79, 95, 15, 2.7, -0.46, 96, 15, 2.9, -0.12, 1e+02, 98
166, -0.641, 0.0166, -0.198, 2.03, 0.68, 0.11, 0.56, 0.168, -0.0762, 15, 1.2, -0.24, 53, 10, 0.62, -0.025, 30, 6.7, 0.33, -0.15, 18, 34
232, -0.607, -0.0087, -0.205, 1.4, 0.644, 0.11, 0.455, 0.144, -0.0718, 15, 3.1, -0.056, 1.1e+02, 15, 2.4, -0.69, 89, 15, 2.5, -1.1, 92, 97
245, -0.579, -0.0961, -0.198, 1.41, 0.643, 0.108, 0.539, 0.144, -0.0723, 15, 2.7, 1.7, 1e+02, 15, 2.2, 2.1, 90, 15, 2.5, -1.8, 96, 96
223, -0.61, -0.0703, -0.2, 1.25, 0.598, 0.111, 0.468, -0.404, -0.219, 15, 2.2, 0.21, 83, 15, 2.2, 0.22, 83, 15, 2.2, 0.24, 83, 83
264, -0.61, -0.0802, -0.2, 0.996, 0.598, 0.111, 0.469, -0.241, -0.0663, 15, 0.38, 0.94, 34, 15, 0.28, 1.4, 36, 15, -0.057, 1, 26, 32
237, -0.631, -0.186, -0.2, 1.37, 0.598, 0.11, 0.468, 0.215, -0.0569, 15, 3.9, 1.3, 1.4e+02, 15, 4.1, 0.38, 1.4e+02, 15, 3.4, -1.8, 1.2e+02, 1.3e+02
254, -0.63, -0.0685, -0.192, 1.99, 0.667, 0.112, 0.474, -0.287, -0.238, 15, 0.53, 1.2, 39, 13, 1.9, -0.45, 73, 15, 2, -0.71, 76, 63
186, -0.631, -0.0551, -0.204, 1.22, 0.629, 0.133, 0.453, 0.199, -0.097, 15, 1.6, -2.2, 77, 15, 2.2, 1.7, 87, 15, 0.78, 1.6, 50, 71
184, -0.639, -0.0631, -0.198, 1.3, 1.49, 0.166, 0.487, 0.314, -0.144, 0.57, 0.29, -0.025, 10, 0.55, 0.29, -0.014, 10, 0.55, 0.29, -0.02, 10, 10
227, -0.661, -0.0679, -0.202, 1.87, 0.67, 0.145, 0.45, 0.773, -0.193, 15, -0.27, 1.1, 27, 15, -1.2, 0.89, 31, 2.4, 0.76, 0.17, 26, 28
185, -0.66, -0.0602, -0.216, 1.76, 0.739, 0.5, 0.452, 0.776, -0.194, 0.9, 0.21, 0.051, 8.3, 0.85, 0.23, 0.052, 8.9, 0.88, 0.22, 0.035, 8.5, 8.6
153, -0.681, -0.0816, -0.198, 1.75, 0.641, 0.125, 0.462, 0.0856, -0.191, 15, 1.1, 0.17, 49, 15, 1.5, -0.2, 62, 15, 1.7, -0.015, 66, 59
227, -0.67, -0.0793, -0.196, 1.73, 0.576, 0.125, 0.488, 0.0583, -0.188, 15, 3.5, 0.34, 1.2e+02, 15, 2.5, 1.3, 94, 15, 3.7, -0.32, 1.3e+02, 1.1e+02
258, -0.615, -0.223, -0.191, 1.91, 0.656, 0.122, 0.497, 0.169, -0.106, 11, 1.2, -2, 60, 9.1, 1, -1.9, 53, 10, 1.3, -2, 61, 58
383, -0.626, -0.221, -0.188, 2.01, 0.651, 0.122, 0.491, 0.169, -0.0988, 14, 2.9, -1.6, 1.1e+02, 11, 1.8, -1.7, 72, 15, 3.2, -1.8, 1.2e+02, 99
383, -0.657, -0.164, -0.202, 1.04, 0.76, 0.158, 0.484, 0.298, -0.0347, 8.6, 1, 1, 45, 15, -1, 1.1, 32, 1.3, 0.47, -0.038, 16, 31
156, -0.564, -0.0414, -0.201, 1.01, 0.715, 0.124, 0.553, 0.677, -0.00313, 15, 0.86, 0.46, 43, 15, 0.64, 0.6, 37, 15, 0.86, 0.24, 42, 41
516, -0.632, -0.0889, -0.195, 1.43, 0.618, 0.117, 0.472, 0.0124, -0.0635, 12, 1.7, -0.48, 65, 6.9, 0.63, -0.041, 27, 6.1, 0.4, -0.55, 22, 38
402, -0.611, -0.0613, -0.194, 1.36, 0.599, 0.122, 0.466, -0.165, 0.0635, 11, 0.74, 0.76, 38, 15, 0.11, -1.3, 31, 15, 0.24, -1.1, 32, 34
453, -0.607, -0.287, -0.197, 1.22, 0.635, 0.118, 0.56, 0.331, -0.106, 10, 1.3, 1.3, 54, 15, 2.8, -1.9, 1.1e+02, 11, 1.9, 1.4, 74, 78
365, -0.61, -0.0222, -0.192, 1.03, 0.627, 0.115, 0.442, 0.166, -0.0697, 4.6, 0.52, -0.0097, 21, 15, 0.59, -1.9, 48, 15, 2.1, -1.6, 83, 51
278, -0.613, -0.0865, -0.187, 1.65, 0.699, 0.103, 0.379, -0.371, -0.243, 15, 2.5, -1.1, 93, 15, 2.6, -0.78, 95, 15, 2.8, -0.59, 1e+02, 96
278, -0.592, -0.0436, -0.191, 1.73, 0.655, 0.107, 0.399, 0.164, -0.215, 15, 2.7, 0.049, 98, 15, 2.6, -0.085, 93, 15, 1.3, 1.3, 60, 84
222, -0.672, -0.0574, -0.186, 1.91, 0.645, 0.135, 0.468, 0.16, 0.0749, 15, -0.34, -1.1, 28, 15, 1.5, -1.4, 66, 15, 1.2, 1.4, 58, 51
188, -0.668, -0.0567, -0.203, 1.9, 0.687, 0.126, 0.483, 0.155, -0.0858, 15, 1.4, 1.6, 64, 15, 2, -0.52, 76, 15, 2, -0.41, 77, 72
210, -0.658, -0.068, -0.197, 0.852, 0.628, 0.142, 0.467, 0.309, -0.123, 2.1, 0.55, 0.07, 20, 2.2, 0.55, -0.043, 20, 3.4, 0.78, 0.14, 28, 22
221, -0.593, -0.0672, -0.204, 1.2, 0.66, 0.138, 0.464, 0.678, -0.116, 9.1, 0.67, 0.82, 34, 15, 1.7, 2.3, 78, 15, -0.28, 0.83, 25, 46
257, -0.629, -0.0622, -0.214, 0.94, 0.77, 0.162, 0.573, 0.771, -0.0217, 1, 0.39, -0.02, 14, 1.2, 0.42, 0.006, 15, 1, 0.39, -0.0086, 14, 14
256, -0.623, -0.0348, -0.21, 0.906, 0.725, 0.0883, 0.521, 0.0292, -0.0894, 15, 1.7, -1.3, 72, 14, 2.3, -0.17, 83, 10, 0.43, -1, 31, 62
357, -0.602, -0.201, -0.19, 1.13, 0.656, 0.121, 0.543, 0.156, 0.00637, 15, 2.3, 1.7, 89, 15, 2.7, 1.2, 1e+02, 15, 2.9, 1, 1e+02, 98
360, -0.584, -0.232, -0.19, 1.36, 0.657, 0.12, 0.551, 0.156, -0.0953, 15, 3.3, 1.1, 1.2e+02, 12, 1.9, 1.5, 76, 4, 0.64, -0.49, 26, 73
258, -0.645, -0.153, -0.194, 1.45, 0.646, 0.114, 0.494, 0.152, -0.0775, 15, 0.13, -2.4, 43, 15, 1.4, -2.3, 71, 15, 0.43, -2.3, 48, 54
242, -0.573, -0.109, -0.194, 1.07, 0.646, 0.118, 0.505, 0.168, -0.0734, 15, 3.5, -1.3, 1.2e+02, 15, 2.4, 2.1, 97, 15, 3.9, 0.048, 1.3e+02, 1.2e+02
295, -0.584, -0.19, -0.184, 1.67, 0.66, 0.108, 0.398, -0.15, -0.0579, 15, -0.087, 1.7, 33, 15, 1.2, 2.2, 65, 15, -0.11, 1.8, 34, 44
299, -0.64, -0.106, -0.204, 1.76, 0.659, 0.11, 0.477, -0.327, -0.0136, 15, 0.12, -1.5, 33, 15, 1.7, -1.6, 74, 15, 0.66, -1.4, 45, 51
285, -0.497, -0.19, -0.191, 1.58, 0.696, 0.125, 0.542, 0.161, -0.00738, 15, -0.066, 2.1, 37, 15, -0.3, 1.8, 34, 15, -0.15, 1.9, 35, 35
284, -0.448, 0.0282, -0.189, 0.878, 0.658, 0.115, 0.551, 0.16, -0.087, 15, 2.4, 0.57, 88, 15, 1.7, 0.76, 70, 15, 1.8, -0.13, 69, 76
254, -0.667, -0.188, -0.201, 1.82, 0.616, 0.124, 0.494, 0.181, -0.206, 1.7, 0.65, 0.067, 22, 10, 0.57, 1.6, 40, 4.7, 0.44, 0.65, 22, 28
248, -0.717, -0.159, -0.2, 1.74, 0.626, 0.124, 0.487, 0.00977, -0.229, 15, 4.4, 0.12, 1.5e+02, 15, 4.3, -0.31, 1.5e+02, 15, 4.3, 0.07, 1.5e+02, 1.5e+02
226, -0.668, -0.136, -0.199, 1.49, 0.607, 0.13, 0.464, 0.291, -0.191, 15, -0.99, -0.026, 26, 15, 0.26, 0.51, 27, 15, 0.3, 0.12, 25, 26
238, -0.652, -0.186, -0.195, 1.3, 0.594, 0.112, 0.48, 0.0597, -0.0716, 15, 4.3, 0.33, 1.4e+02, 15, 3.8, 1.7, 1.3e+02, 15, 4.1, 0.58, 1.4e+02, 1.4e+02
359, -0.489, -0.236, -0.19, 1.19, 0.697, 0.119, 0.534, 0.161, -0.0662, 14, 0.8, 2.2, 54, 14, 0.44, 2.2, 46, 15, 2.7, 1.4, 1e+02, 67
359, -0.489, -0.236, -0.19, 1.19, 0.697, 0.119, 0.534, 0.161, -0.0662, 15, 2.8, 1.3, 1e+02, 15, 2.6, 1.7, 1e+02, 15, 1.1, 2.2, 63, 89
372, -0.476, -0.00544, -0.186, 1.49, 0.717, 0.126, 0.486, 0.16, -0.0393, 10, 0.9, 0.86, 42, 15, 2.4, -0.81, 88, 15, 2.7, 0.23, 96, 76
162, -0.639, -0.0342, -0.195, 1.85, 0.637, 0.128, 0.548, 0.161, -0.0418, 15, 0.84, 0.52, 43, 4.7, 0.68, 0.006, 26, 7.3, 0.8, 0.32, 33, 34
359, -0.565, -0.215, -0.19, 1.11, 0.65, 0.119, 0.53, 0.162, -0.0462, 15, 3.2, -1.4, 1.1e+02, 15, 3, 1.3, 1.1e+02, 15, 2.4, -0.92, 89, 1e+02
226, -0.608, -0.0843, -0.2, 1.52, 0.713, 0.111, 0.466, 0.374, -0.0278, 15, 2.1, -1.6, 83, 15, 1.6, 1.5, 70, 15, 2.8, -0.57, 1e+02, 85
221, -0.654, -0.0761, -0.193, 1.61, 0.574, 0.105, 0.477, -0.153, -0.0934, 15, 0.2, 0.97, 30, 15, 1.4, -1.7, 65, 15, 1.8, -1.6, 77, 57
259, -0.561, -0.126, -0.19, 1.51, 0.607, 0.125, 0.495, 0.164, -0.0558, 15, 0.36, -2.1, 45, 15, -0.42, -2.1, 38, 15, -0.1, -2.2, 38, 40
245, -0.519, -0.116, -0.191, 1.13, 0.659, 0.121, 0.492, 0.16, -0.0613, 15, 2.2, -2.2, 91, 15, 3.4, 0.84, 1.2e+02, 15, 3.6, 0.065, 1.2e+02, 1.1e+02
213, -0.541, -0.242, -0.188, 1.18, 0.69, 0.119, 0.533, 0.163, -0.0745, 11, 0.29, 1.6, 34, 12, 0.3, 1.7, 36, 15, 0.084, 2.3, 40, 37
351, -0.513, -0.198, -0.189, 1.17, 0.648, 0.119, 0.535, 0.161, -0.0733, 15, 0.76, 2.2, 54, 15, 2.5, -1.4, 95, 15, 3, 1.4, 1.1e+02, 86
234, -0.579, -0.0438, -0.194, 1.26, 0.663, 0.122, 0.542, 0.162, -0.155, 15, 2.9, 1.2, 1.1e+02, 15, 1.8, 1.2, 74, 15, 2.6, 1.3, 96, 92
353, -0.521, -0.125, -0.195, 1.41, 0.63, 0.116, 0.487, -0.288, -0.0753, 6.6, 0.86, 0.084, 33, 11, 0.44, 0.49, 27, 12, 1.2, 0.73, 51, 37
389, -0.568, -0.0909, -0.188, 1.14, 0.648, 0.123, 0.513, 0.169, 0.00505, 15, 1.6, 1.6, 72, 15, 1, 1.3, 53, 15, 2.8, 0.82, 1e+02, 75
341, -0.555, -0.128, -0.194, 1.14, 0.66, 0.117, 0.51, 0.172, 0.00923, 15, 0.42, -1.4, 39, 14, 0.58, 1.1, 39, 12, 0.54, 1, 36, 38
220, -0.642, -0.00982, -0.209, 1.27, 0.761, 0.131, 0.511, 0.719, -0.186, 15, 2.5, 0.78, 93, 15, 2.7, 0.4, 98, 15, 2.4, 0.49, 89, 93
368, -0.652, -0.0063, -0.208, 1.32, 0.798, 0.151, 0.55, 0.29, -0.0968, 1.1, 0.51, -0.022, 18, 1.1, 0.52, -0.027, 18, 1.3, 0.53, -0.0049, 18, 18
222, -0.755, -0.0511, -0.191, 1.61, 0.583, 0.126, 0.571, 0.209, -0.0651, 15, 1.9, 1.6, 79, 15, 2.3, 1.6, 89, 15, 2.3, 1.7, 91, 86
220, -0.611, -0.0434, -0.191, 1.55, 0.59, 0.117, 0.592, 0.137, -0.0763, 15, 2.8, 0.85, 1e+02, 13, 1.1, 0.58, 47, 15, 1.7, -1.5, 72, 74
313, -0.529, -0.251, -0.197, 1.79, 0.631, 0.117, 0.525, 0.159, -0.0788, 14, 2.2, -2.6, 94, 6.9, 0.76, -1.5, 40, 11, 1.4, -2.2, 65, 66
221, -0.495, -0.124, -0.199, 1.03, 0.667, 0.119, 0.462, 0.146, -0.065, 15, 0.62, 2, 49, 15, -0.52, 0.73, 25, 15, 0.47, 2.2, 48, 41
252, -0.572, -0.219, -0.191, 1.06, 0.623, 0.121, 0.488, 0.159, -0.0309, 15, -0.25, 0.24, 19, 15, 0.15, -0.038, 20, 15, -0.71, 0.19, 23, 21
315, -0.527, -0.182, -0.19, 1.58, 0.617, 0.12, 0.532, 0.157, 0.0216, 8.6, 0.27, -1.4, 29, 15, -1.3, -0.91, 32, 15, -1.1, -1, 31, 31
378, -0.609, -0.0921, -0.178, 1.11, 0.583, 0.117, 0.52, -0.738, -0.0933, 10, 0.44, -0.77, 29, 5.9, 0.74, 0.018, 29, 5.2, 0.62, -0.49, 27, 28
394, -0.607, -0.169, -0.191, 1.44, 0.766, 0.118, 0.502, 0.353, -0.188, 1.4, 0.58, -0.013, 20, 2.6, 0.87, -0.13, 30, 4.6, 0.59, 0.47, 25, 25
250, -0.618, -0.0828, -0.198, 1.79, 0.594, 0.111, 0.46, 0.291, -0.2, 15, -1.2, 0.43, 29, 15, -1.8, 0.21, 35, 15, -1.5, 0.69, 33, 32
282, -0.579, -0.0837, -0.198, 1.66, 2, 0.112, 1, 0.114, -0.195, 0.55, 0.28, -0.0019, 10, 0.55, 0.3, -0.013, 10, 0.55, 0.3, -0.0083, 11, 10
163, -0.612, -0.219, -0.198, 2.2, 0.642, 0.107, 0.496, 0.155, -0.0522, 1.5, 0.43, 0.13, 16, 1.5, 0.47, 0.046, 16, 1.5, 0.46, 0.05, 16, 16
223, -0.605, -0.27, -0.192, 1.84, 0.642, 0.11, 0.477, 0.144, -0.0711, 15, 0.4, 2.1, 45, 15, 2.4, 2, 95, 15, 0.31, 2.3, 45, 62
223, -0.544, -0.0505, -0.197, 1.43, 0.605, 0.112, 0.451, 0.138, -0.0471, 15, 2.2, -1.3, 84, 15, 2, -1.4, 82, 15, 2.3, -1.1, 88, 85
260, -0.595, -0.137, -0.186, 0.918, 0.641, 0.12, 0.45, 0.163, -0.0363, 15, 1.1, -1.9, 60, 15, 1.3, -1.9, 66, 15, 1.4, -1.9, 69, 65
240, -0.534, -0.142, -0.192, 1.14, 0.664, 0.126, 0.532, 0.156, -0.0568, 15, 2.8, -1.7, 1e+02, 15, 2.5, -2.2, 1e+02, 15, 3.4, -1, 1.2e+02, 1.1e+02
245, -0.513, -0.132, -0.191, 1.09, 0.635, 0.126, 0.506, 0.154, -0.0618, 15, 3.3, 1.3, 1.2e+02, 15, 2.7, 1.9, 1e+02, 15, 3.2, -1.1, 1.2e+02, 1.1e+02
98.9, -0.575, -0.21, -0.188, 2.26, 0.641, 0.116, 0.473, 0.157, -0.0647, 15, 0.17, 0.15, 22, 15, 0.15, -0.026, 21, 15, 0.27, -0.13, 24, 22
381, -0.59, -0.208, -0.188, 2.58, 0.642, 0.105, 0.526, 0.156, -0.0783, 15, -0.026, -1.4, 30, 9.7, 0.53, -1.1, 34, 9.8, 0.12, -0.87, 22, 28
213, -0.631, -0.0153, -0.193, 1.07, 0.587, 0.121, 0.565, 0.23, -0.0724, 15, 2.3, 0.7, 86, 15, 1.7, 1.4, 71, 15, 2.1, 1.1, 82, 80
253, -0.678, -0.121, -0.194, 1.35, 0.66, 0.137, 0.506, 0.19, -0.201, 6.3, 0.38, 0.52, 21, 15, 1.8, 1.5, 74, 13, 0.49, 1.5, 39, 45
238, -0.584, -0.136, -0.191, 1.42, 0.593, 0.121, 0.471, 0.239, -0.0562, 15, -0.55, 2.1, 37, 15, 2.9, 1.9, 1.1e+02, 15, 3.5, -0.56, 1.2e+02, 89
243, -0.552, -0.159, -0.2, 1.24, 0.663, 0.123, 0.535, 0.227, -0.0562, 15, 1.7, 2.4, 80, 15, 4, -0.059, 1.4e+02, 15, 2.8, -1.6, 1e+02, 1.1e+02
224, -0.637, -0.101, -0.184, 1.99, 0.7, 0.117, 0.468, 0.164, -0.291, 9.7, 0.55, 0.38, 28, 15, 2.3, 0.28, 84, 15, 1.3, 0.68, 57, 56
189, -0.636, -0.0393, -0.181, 1.53, 0.618, 0.121, 0.47, 0.197, -0.169, 15, 2.4, -0.52, 90, 15, 2.6, -0.24, 93, 15, 2.5, -0.34, 92, 92
227, -0.697, -0.0843, -0.195, 1.27, 0.591, 0.127, 0.575, 0.241, -0.219, 13, 0.75, 0.87, 40, 8.8, 0.37, 0.61, 24, 15, -0.99, 0.76, 28, 31
238, -0.77, -0.122, -0.195, 1.32, 0.613, 0.154, 0.553, 0.17, -0.183, 7.4, 1, 0.49, 40, 14, 2.9, -2.8, 1.1e+02, 15, 2.2, 1.5, 86, 80
313, -1, -0.15, -0.213, 1.16, 0.678, 0.127, 0.493, 0.706, -0.153, 1.7, 0.6, -0.055, 21, 1.5, -0.15, 0.015, 4, 1.9, -0.008, 0.042, 3.3, 9.4
364, -0.65, -0.0898, -0.202, 1.06, 0.696, 0.12, 0.478, 0.408, -0.171, 5.3, 0.37, 0.64, 21, 15, 2.3, -1.1, 86, 4, 0.87, 0.33, 32, 46
225, -0.673, -0.0671, -0.189, 1.77, 0.711, 0.131, 0.469, 0, -0.177, 15, -1.5, 1, 34, 15, -1.2, 0.27, 28, 15, 1.5, 1.2, 65, 42
237, -0.685, -0.0584, -0.192, 1.41, 0.651, 0.15, 0.516, 0.267, -0.221, 15, 2.8, 1.3, 1e+02, 15, 3.3, 0.63, 1.2e+02, 15, 3.4, 0.24, 1.2e+02, 1.1e+02
279, -0.526, -0.253, -0.192, 1.46, 0.626, 0.123, 0.534, 0.155, -0.0432, 11, 0.74, 1.8, 47, 9.3, 0.72, 1.4, 40, 9.6, 0.74, 1.4, 42, 43
248, -0.586, -0.267, -0.191, 1.49, 0.65, 0.123, 0.509, 0.154, -0.0691, 15, 3.6, 0.32, 1.2e+02, 15, 3.6, 0.5, 1.2e+02, 15, 3.2, -1.3, 1.2e+02, 1.2e+02
138, -0.669, -0.185, -0.197, 2.01, 0.697, 0.126, 0.432, 0.159, -0.12, 15, 0.34, 0.21, 27, 15, -0.3, 0.82, 25, 15, -0.33, 0.54, 22, 25
192, -0.729, -0.218, -0.183, 0.975, 0.694, 0.126, 0.501, 0.156, 0.0627, 1.5, 0.34, 0.053, 13, 1.5, 0.39, 0.032, 14, 1.6, 0.36, -0.013, 13, 13
210, -0.621, -0.128, -0.19, 1.22, 0.577, 0.145, 0.56, 0.145, -0.11, 15, -0.39, -1.8, 34, 15, -0.12, -1.8, 34, 15, -0.74, -1.5, 32, 34
257, -0.426, -0.0622, -0.191, 1.36, 0.631, 0.136, 0.565, 0.187, -0.0611, 15, -0.77, 1.4, 32, 15, -1.2, 0.85, 31, 15, -1.2, 0.7, 30, 31
204, -0.629, -0.149, -0.191, 1.02, 0.781, 0.146, 0.552, 0.506, -0.178, 9.2, 0.23, 0.72, 22, 15, 1.3, 1.2, 59, 15, 1.6, 0.8, 66, 49
368, -0.665, 0.00465, -0.2, 1.49, 0.698, 0.135, 0.462, 0.162, -0.143, 4, 0.92, 0.067, 33, 5.3, 0.53, -0.49, 24, 7.4, 0.74, -0.9, 35, 31
185, -0.481, -0.214, -0.19, 1.05, 0.663, 0.113, 0.545, 0.139, -0.0718, 1.9, 0.44, 0.00067, 16, 2.5, 0.57, -0.0019, 20, 1.6, 0.46, -0.045, 16, 18
197, -0.627, -0.199, -0.193, 1.94, 0.658, 0.111, 0.457, 0.142, -0.0751, 15, 0.13, -0.016, 20, 15, -0.063, -0.036, 17, 15, -0.083, -0.037, 17, 18
233, -0.616, -0.0797, -0.203, 1.3, 0.591, 0.112, 0.498, 0.0258, -0.212, 15, 2.9, 0.72, 1.1e+02, 15, 2.9, -0.16, 1e+02, 15, 2.9, -0.0076, 1e+02, 1e+02
280, -0.626, -0.0793, -0.196, 1.4, 0.593, 0.126, 0.484, -0.276, -0.213, 15, 2.7, -0.97, 1e+02, 15, 2.6, -1.3, 97, 15, 2.8, -1.1, 1e+02, 99
187, -0.594, -0.284, -0.204, 1.41, 0.653, 0.12, 0.517, 0.139, -0.0707, 1.8, 0.48, -0.035, 17, 1.5, 0.47, 0.051, 17, 1.9, 0.47, -0.043, 17, 17
158, -0.582, -0.284, -0.196, 1.2, 0.645, 0.12, 0.537, 0.146, -0.105, 15, 0.028, 0.097, 18, 1.7, 0.41, 0.048, 15, 15, 0.083, -0.035, 19, 17
233, -0.635, -0.181, -0.203, 1.33, 0.6, 0.111, 0.473, 0.293, -0.147, 9.5, 1, -1.1, 46, 15, 4.3, 0.92, 1.5e+02, 15, -0.89, 1.1, 30, 74
237, -0.634, -0.108, -0.2, 1.29, 0.591, 0.11, 0.485, 0.0146, -0.0612, 15, 1.6, 2.5, 78, 15, 2.3, 2, 92, 15, 3.8, 0.45, 1.3e+02, 1e+02
248, -1, -0.257, -0.192, 1.8, 0.619, 0.124, 0.112, 0.0889, -0.119, 15, 3.8, 1.5, 1.3e+02, 15, 3.7, 1.3, 1.3e+02, 15, 3.9, 0.79, 1.3e+02, 1.3e+02
248, -0.646, -0.232, -0.184, 1.77, 0.626, 0.123, 0.493, 0.125, -0.0322, 15, 3.1, -1.2, 1.1e+02, 14, 1.3, 2.8, 72, 15, 3.5, 0.69, 1.2e+02, 1e+02
236, -0.698, -0.184, -0.185, 1.39, 0.593, 0.122, 0.494, 0.194, -0.0764, 15, 4, -1.2, 1.4e+02, 15, 4.2, 0.098, 1.4e+02, 15, 4.5, -0.076, 1.5e+02, 1.4e+02
245, -0.658, -0.236, -0.185, 1.49, 0.601, 0.121, 0.484, 0.023, -0.0571, 15, 3.7, 0.54, 1.3e+02, 15, 3.7, 0.53, 1.3e+02, 15, 3, 1.9, 1.1e+02, 1.2e+02
401, -0.577, -0.141, -0.189, 1.14, 0.658, 0.122, 0.544, 0.152, 0.0235, 14, 1.4, 0.98, 60, 10, 0.65, -0.78, 35, 15, -0.039, -1.2, 28, 41
240, -0.614, -0.203, -0.19, 1.25, 0.639, 0.125, 0.545, 0.153, -0.0732, 15, 3.7, -1.6, 1.3e+02, 15, 4.1, -0.51, 1.4e+02, 15, 4.1, 0.43, 1.4e+02, 1.4e+02
247, -0.508, -0.252, -0.19, 1.49, 0.604, 0.124, 0.506, 0.153, -0.0741, 15, 2.5, 2.2, 99, 15, 3.2, -1.4, 1.1e+02, 15, 3.3, -1.1, 1.2e+02, 1.1e+02
248, -0.562, -0.254, -0.192, 1.48, 0.641, 0.123, 0.508, 0.151, -0.0454, 15, 3.3, -1, 1.2e+02, 15, 3.3, -0.57, 1.1e+02, 15, 3.4, -0.28, 1.2e+02, 1.2e+02
387, -0.5, -0.229, -0.185, 1.12, 0.758, 0.121, 0.543, 0.157, -0.0687, 1.4, 0.52, -0.013, 18, 1.2, 0.48, -0.0081, 17, 15, 2.7, -1.8, 1e+02, 46
411, -0.499, -0.068, -0.181, 1.15, 0.644, 0.12, 0.537, 0.16, -0.0755, 15, 2.9, 0.38, 1e+02, 14, 1.6, 0.75, 64, 12, 1.5, -1.2, 62, 76
271, -0.606, -0.4, -0.197, 1.35, 0.601, 0.111, 0.468, -0.314, -0.203, 2.5, 0.74, 0.091, 26, 2, 0.65, 0.035, 23, 7.5, 1.7, 0.46, 61, 36
186, -0.643, -0.123, -0.196, 1.13, 0.663, 0.102, 0.482, 0.878, -0.0933, 1.9, 0.46, 0.018, 17, 1.7, 0.48, 0.022, 17, 15, 2.9, -0.31, 1e+02, 46
197, -0.621, -0.022, -0.191, 1.43, 0.635, 0.131, 0.48, 0.382, -0.0731, 15, 1.8, -0.78, 72, 15, 1.3, 1.2, 61, 15, 1.7, -0.62, 69, 67
291, -0.58, -0.246, -0.19, 1.46, 0.632, 0.121, 0.544, 0.157, -0.00903, 15, 0.16, -1.9, 39, 13, 1.2, -1.9, 60, 13, 0.74, -1.9, 49, 49
392, -0.527, -0.261, -0.19, 1.07, 0.602, 0.12, 0.545, 0.159, -0.0314, 15, 2.9, -0.76, 1e+02, 15, 2.6, -1.1, 95, 15, 2.2, -1.5, 88, 96
235, -0.578, -0.179, -0.184, 1.26, 0.618, 0.129, 0.495, 0.103, -0.0598, 15, 3.1, -1.6, 1.1e+02, 15, 1, 2, 59, 15, 3.2, 1.6, 1.2e+02, 96
248, -0.5, -0.193, -0.193, 1.47, 0.595, 0.118, 0.485, 0.022, -0.0804, 15, 1.7, 2.5, 80, 15, 0.77, 2.4, 57, 15, 1.5, 2.4, 74, 70
233, -0.685, 0, -0.192, 1.29, 0.604, 0.149, 0.524, 0.254, -0.143, 15, 2.4, 1.4, 92, 9.9, 0.47, 0.35, 26, 15, 2.2, -1.9, 90, 69
